song_id,count,year
371829,70,2009
632755,48,2009
338622,46,2009
8763,46,2009
150446,43,2009
387621,42,2009
609198,42,2009
400380,42,2009
425758,41,2009
413823,40,2009
96564,40,2009
344910,39,2009
256854,39,2009
386822,38,2009
646380,38,2009
675567,38,2009
544625,37,2009
320777,37,2009
486768,37,2009
392372,36,2009
41092,35,2009
302604,35,2009
144826,35,2009
535034,35,2009
482903,34,2009
468658,34,2009
477609,34,2009
148992,33,2009
498643,33,2009
497695,33,2009
521652,33,2009
325609,33,2009
409613,33,2009
481045,32,2009
400089,32,2009
126650,32,2009
200168,31,2009
645489,31,2009
127415,31,2009
407044,31,2009
123943,31,2009
320043,31,2009
153362,31,2009
564865,30,2009
398614,30,2009
90741,30,2009
287003,29,2009
634979,29,2009
323162,29,2009
515574,29,2009
577817,28,2009
134080,28,2009
231659,27,2009
291126,27,2009
397412,27,2009
626924,27,2009
243539,27,2009
174701,27,2009
333091,27,2009
10445,27,2009
666302,27,2009
506795,26,2009
131339,26,2009
649070,26,2009
699314,26,2009
414511,26,2009
547386,26,2009
705478,26,2009
545771,26,2009
262396,25,2009
628410,25,2009
543751,25,2009
654757,25,2009
88472,25,2009
528414,24,2009
688508,24,2009
164887,24,2009
11777,24,2009
656155,24,2009
78486,24,2009
271235,24,2009
656431,23,2009
454017,23,2009
610876,23,2009
457843,23,2009
130494,23,2009
104450,23,2009
324185,23,2009
651319,23,2009
423503,22,2009
440848,22,2009
163992,22,2009
61873,22,2009
112008,22,2009
237464,22,2009
553894,22,2009
697352,21,2009
173943,21,2009
425043,21,2009
655756,21,2009
231306,21,2009
502892,21,2009
1236,21,2009
389919,21,2009
138031,20,2009
253755,20,2009
243099,20,2009
240023,20,2009
234462,20,2009
238725,20,2009
188349,20,2009
158153,20,2009
388635,20,2009
203613,20,2009
325786,19,2009
173681,19,2009
529965,19,2009
172965,19,2009
204866,19,2009
161229,18,2009
439735,18,2009
228764,18,2009
707167,18,2009
107220,18,2009
25164,18,2009
401742,18,2009
310977,18,2009
72947,18,2009
579592,18,2009
511804,18,2009
694838,17,2009
576729,17,2009
649817,17,2009
315382,17,2009
103644,17,2009
614325,17,2009
14333,17,2009
222933,17,2009
583532,17,2009
481669,17,2009
238154,17,2009
513270,17,2009
349726,17,2009
626581,17,2009
269877,16,2009
644885,16,2009
609622,16,2009
578240,16,2009
170317,16,2009
71210,16,2009
63803,16,2009
629738,16,2009
160246,16,2009
589292,16,2009
594592,15,2009
67044,15,2009
698177,15,2009
613001,15,2009
443275,15,2009
142360,15,2009
419522,15,2009
331003,15,2009
526577,15,2009
564377,15,2009
349385,15,2009
406950,15,2009
279590,15,2009
537324,14,2009
7837,14,2009
644261,14,2009
186374,14,2009
624111,14,2009
446180,14,2009
137236,14,2009
543298,14,2009
547940,14,2009
262400,14,2009
4465,14,2009
13198,14,2009
311240,14,2009
357114,14,2009
