song_id,count,year
666130,96,2013
132994,88,2013
686809,82,2013
13281,81,2013
663256,79,2013
302646,79,2013
317057,78,2013
346913,78,2013
688951,75,2013
477905,75,2013
275414,74,2013
333408,73,2013
253755,70,2013
374617,70,2013
53369,70,2013
228501,69,2013
339802,69,2013
249594,68,2013
23359,67,2013
654757,65,2013
246984,64,2013
423503,63,2013
155211,63,2013
688690,63,2013
177460,63,2013
131310,63,2013
588471,62,2013
67655,61,2013
133143,61,2013
250,61,2013
602629,61,2013
347303,61,2013
638927,61,2013
132247,60,2013
117595,60,2013
1236,60,2013
509169,60,2013
13198,59,2013
385838,59,2013
318871,59,2013
108458,58,2013
566257,58,2013
92254,58,2013
367732,57,2013
109926,57,2013
366786,57,2013
594592,56,2013
481669,56,2013
232224,55,2013
559041,55,2013
325609,55,2013
140867,55,2013
12225,55,2013
282045,55,2013
380705,55,2013
293236,54,2013
425653,54,2013
173943,54,2013
508608,54,2013
148788,53,2013
529965,53,2013
148421,53,2013
473639,53,2013
411339,53,2013
340253,52,2013
542441,52,2013
279532,52,2013
454218,52,2013
88503,51,2013
364111,51,2013
629738,51,2013
392673,50,2013
486938,50,2013
231659,50,2013
173798,50,2013
645489,50,2013
489337,50,2013
624031,50,2013
204866,49,2013
239518,49,2013
107220,49,2013
232874,49,2013
610933,49,2013
579592,49,2013
401226,49,2013
80103,48,2013
664036,48,2013
531574,48,2013
109574,48,2013
77659,48,2013
580074,48,2013
483115,48,2013
188582,48,2013
237808,47,2013
704267,47,2013
635537,47,2013
8763,47,2013
578240,47,2013
474475,47,2013
424813,47,2013
416428,46,2013
532114,46,2013
479111,46,2013
370203,46,2013
453055,46,2013
334675,46,2013
147427,46,2013
222763,45,2013
199134,45,2013
174701,45,2013
199064,45,2013
494763,45,2013
188349,45,2013
402779,45,2013
468195,45,2013
601830,45,2013
119795,45,2013
455668,45,2013
445170,45,2013
554287,44,2013
257277,44,2013
465471,44,2013
614325,44,2013
594116,44,2013
679405,44,2013
233641,44,2013
534517,44,2013
325455,44,2013
191145,43,2013
414940,43,2013
470684,43,2013
238794,43,2013
231078,43,2013
471741,43,2013
215051,43,2013
530279,43,2013
663564,43,2013
287003,43,2013
196697,43,2013
430005,42,2013
113958,42,2013
511804,42,2013
53061,42,2013
424497,42,2013
190102,42,2013
330975,42,2013
386455,42,2013
24221,42,2013
598029,41,2013
116875,41,2013
163560,41,2013
138031,41,2013
310687,41,2013
234462,40,2013
137796,40,2013
287576,40,2013
104450,40,2013
548896,40,2013
15958,40,2013
533739,40,2013
418935,39,2013
243850,39,2013
663905,39,2013
290014,39,2013
76591,39,2013
185743,39,2013
212310,39,2013
63533,39,2013
121892,39,2013
346931,39,2013
373037,39,2013
400017,39,2013
584779,39,2013
170317,39,2013
565826,39,2013
227630,39,2013
389785,39,2013
707621,39,2013
470207,38,2013
232305,38,2013
456665,38,2013
371998,38,2013
484234,38,2013
173686,38,2013
419993,38,2013
260220,38,2013
683833,38,2013
228838,38,2013
284696,38,2013
490468,38,2013
153271,38,2013
376749,38,2013
562575,38,2013
235900,37,2013
497066,37,2013
487639,37,2013
248566,37,2013
502078,37,2013
29179,37,2013
54408,37,2013
317362,37,2013
266934,37,2013
112008,37,2013
414426,37,2013
407082,37,2013
440848,37,2013
477100,36,2013
584775,36,2013
183949,36,2013
415256,36,2013
436333,36,2013
495557,36,2013
15182,36,2013
360025,36,2013
534049,36,2013
150446,36,2013
496477,36,2013
238895,36,2013
637303,36,2013
545189,36,2013
169945,36,2013
170206,36,2013
311834,36,2013
83497,35,2013
378627,35,2013
228514,35,2013
524925,35,2013
116573,35,2013
547386,35,2013
596414,35,2013
553894,35,2013
440047,35,2013
500114,35,2013
1546,35,2013
347577,35,2013
343617,35,2013
650764,35,2013
329634,35,2013
219955,35,2013
550600,35,2013
703596,35,2013
654386,34,2013
259931,34,2013
392397,34,2013
307813,34,2013
270269,34,2013
426915,34,2013
286289,34,2013
243951,34,2013
260114,34,2013
638130,34,2013
37965,34,2013
231481,34,2013
274924,34,2013
389692,34,2013
549966,34,2013
454768,34,2013
286351,34,2013
103192,34,2013
691138,34,2013
461626,34,2013
5970,34,2013
320530,34,2013
369917,34,2013
28832,34,2013
413837,34,2013
413189,34,2013
411161,34,2013
479729,33,2013
370470,33,2013
96564,33,2013
92584,33,2013
112399,33,2013
373861,33,2013
118827,33,2013
448698,33,2013
182999,33,2013
194117,33,2013
37691,33,2013
436139,33,2013
193232,33,2013
359182,33,2013
106158,33,2013
92547,33,2013
656512,33,2013
547940,33,2013
558207,33,2013
692481,32,2013
300944,32,2013
241327,32,2013
126737,32,2013
64361,32,2013
662086,32,2013
504520,32,2013
346967,32,2013
252673,32,2013
274328,32,2013
429530,32,2013
63809,32,2013
482903,32,2013
326204,32,2013
58836,32,2013
8742,32,2013
173681,32,2013
263447,32,2013
431902,32,2013
368237,32,2013
119734,32,2013
264842,32,2013
601589,32,2013
292099,32,2013
546793,32,2013
387621,32,2013
468797,32,2013
369157,32,2013
644455,32,2013
158153,32,2013
331933,31,2013
294435,31,2013
349306,31,2013
53943,31,2013
707167,31,2013
385878,31,2013
539090,31,2013
457297,31,2013
207558,31,2013
493073,31,2013
30712,31,2013
314149,31,2013
475744,31,2013
422713,31,2013
114686,31,2013
56111,31,2013
248401,31,2013
496072,31,2013
407044,31,2013
695032,31,2013
198945,31,2013
676642,31,2013
658613,31,2013
620754,31,2013
495901,31,2013
695292,31,2013
388635,31,2013
72929,31,2013
356844,31,2013
234958,31,2013
643990,31,2013
393107,30,2013
246098,30,2013
447548,30,2013
705515,30,2013
655756,30,2013
277788,30,2013
264162,30,2013
150714,30,2013
554751,30,2013
610891,30,2013
196849,30,2013
434371,30,2013
228516,30,2013
211281,30,2013
460784,30,2013
536156,30,2013
593128,30,2013
29842,30,2013
436057,30,2013
392676,30,2013
335338,30,2013
120626,30,2013
324208,30,2013
352039,30,2013
400157,30,2013
659462,30,2013
653369,30,2013
72222,30,2013
442352,30,2013
164235,29,2013
635759,29,2013
176875,29,2013
561135,29,2013
220444,29,2013
484934,29,2013
354592,29,2013
491985,29,2013
571885,29,2013
317882,29,2013
411511,29,2013
672319,29,2013
243178,29,2013
626581,29,2013
138586,29,2013
95928,29,2013
26142,29,2013
380564,29,2013
590379,29,2013
21125,29,2013
434044,29,2013
51612,29,2013
166761,29,2013
232045,29,2013
387859,29,2013
370044,29,2013
502122,29,2013
362347,29,2013
307012,29,2013
355910,29,2013
279590,29,2013
595181,29,2013
304532,29,2013
563620,29,2013
544625,29,2013
219025,29,2013
124063,28,2013
507970,28,2013
518484,28,2013
46546,28,2013
170488,28,2013
103120,28,2013
398985,28,2013
386041,28,2013
425758,28,2013
651499,28,2013
620800,28,2013
45186,28,2013
375752,28,2013
634718,28,2013
302604,28,2013
140011,28,2013
24016,28,2013
150921,28,2013
259795,28,2013
509010,28,2013
59480,28,2013
598820,28,2013
392779,28,2013
585216,28,2013
524287,28,2013
305761,28,2013
555134,28,2013
664191,28,2013
478514,28,2013
233805,28,2013
372235,28,2013
336475,28,2013
439301,28,2013
327594,28,2013
626369,28,2013
591035,28,2013
632755,28,2013
382530,27,2013
357238,27,2013
