song_id,count,year
623836,2,2004
241793,2,2004
178796,2,2004
639607,2,2004
651332,2,2004
682996,2,2004
691353,2,2004
48677,2,2004
289113,2,2004
325455,2,2004
34808,2,2004
563645,2,2004
70506,1,2004
139815,1,2004
390610,1,2004
562050,1,2004
279334,1,2004
13937,1,2004
374850,1,2004
323755,1,2004
24423,1,2004
422595,1,2004
322348,1,2004
477725,1,2004
142969,1,2004
69810,1,2004
586208,1,2004
337541,1,2004
320380,1,2004
417386,1,2004
100063,1,2004
251936,1,2004
145122,1,2004
592260,1,2004
636034,1,2004
571529,1,2004
524181,1,2004
505904,1,2004
533891,1,2004
238661,1,2004
424703,1,2004
689793,1,2004
199522,1,2004
48316,1,2004
401310,1,2004
619719,1,2004
18368,1,2004
559711,1,2004
653936,1,2004
478147,1,2004
163468,1,2004
220219,1,2004
55614,1,2004
