song_id,count,year
144663,582,2017
493762,488,2017
116573,445,2017
581799,427,2017
505036,390,2017
15124,386,2017
174749,379,2017
367963,370,2017
224921,362,2017
461341,361,2017
37748,357,2017
627363,342,2017
195174,341,2017
366786,338,2017
281838,335,2017
64052,333,2017
357367,323,2017
610179,323,2017
449244,318,2017
133143,316,2017
377243,316,2017
216696,316,2017
531820,308,2017
27469,305,2017
518420,299,2017
152475,296,2017
543820,296,2017
675115,293,2017
610933,293,2017
553171,286,2017
418935,285,2017
413422,284,2017
643628,283,2017
351342,281,2017
219225,277,2017
701557,276,2017
443914,275,2017
611737,274,2017
624738,273,2017
75971,268,2017
191915,266,2017
672550,266,2017
519391,265,2017
26083,264,2017
339124,260,2017
650494,256,2017
625875,254,2017
222305,254,2017
300087,253,2017
549178,252,2017
152422,251,2017
333595,251,2017
95485,250,2017
131295,249,2017
10961,247,2017
146989,245,2017
343974,245,2017
407828,243,2017
516653,242,2017
489432,237,2017
654757,237,2017
11657,236,2017
114119,236,2017
446812,235,2017
348200,234,2017
362966,234,2017
185174,234,2017
171798,233,2017
19533,233,2017
318530,233,2017
590012,233,2017
24087,233,2017
497546,233,2017
170279,232,2017
207232,231,2017
133190,231,2017
118788,231,2017
339118,230,2017
473514,230,2017
6546,228,2017
283780,228,2017
471691,227,2017
117595,226,2017
253755,225,2017
7070,224,2017
576186,224,2017
43627,223,2017
464051,221,2017
484926,220,2017
698250,220,2017
289625,218,2017
549392,217,2017
210647,217,2017
586653,216,2017
132994,215,2017
147228,215,2017
339802,215,2017
616270,215,2017
475599,215,2017
292825,215,2017
140920,215,2017
440160,214,2017
543371,214,2017
298962,211,2017
169984,210,2017
245317,210,2017
90557,210,2017
564336,209,2017
351888,209,2017
704707,208,2017
703435,208,2017
707724,207,2017
646941,206,2017
705098,206,2017
199390,206,2017
195416,205,2017
559607,205,2017
603633,204,2017
375431,204,2017
140833,204,2017
427256,204,2017
639289,204,2017
499968,203,2017
368069,203,2017
532347,203,2017
118827,203,2017
553166,201,2017
553786,200,2017
13198,199,2017
52904,198,2017
683520,198,2017
302646,198,2017
67741,198,2017
478754,197,2017
263588,197,2017
173798,196,2017
246984,196,2017
234999,195,2017
641599,195,2017
237407,195,2017
63976,195,2017
298103,194,2017
62263,193,2017
295250,193,2017
34548,192,2017
485957,191,2017
376435,190,2017
173912,190,2017
118049,190,2017
59003,188,2017
213435,187,2017
141248,187,2017
668042,187,2017
88503,187,2017
157861,187,2017
119210,186,2017
236393,186,2017
117518,186,2017
653502,185,2017
46284,185,2017
477905,184,2017
378434,184,2017
567650,183,2017
640657,183,2017
140130,183,2017
232874,183,2017
418694,183,2017
274504,183,2017
424813,182,2017
645489,181,2017
130199,181,2017
360825,180,2017
608260,180,2017
283138,179,2017
98472,179,2017
448682,179,2017
22845,179,2017
457124,177,2017
621152,177,2017
87504,176,2017
581789,175,2017
555338,175,2017
69648,174,2017
486705,174,2017
482423,174,2017
331055,174,2017
459256,174,2017
32385,174,2017
125822,173,2017
695494,172,2017
396828,170,2017
699874,170,2017
244565,170,2017
349492,170,2017
277034,169,2017
369922,169,2017
406498,169,2017
357489,168,2017
173448,168,2017
8719,168,2017
588471,168,2017
497066,168,2017
243850,167,2017
140867,167,2017
571790,167,2017
31529,166,2017
180023,166,2017
293236,166,2017
305045,165,2017
696494,165,2017
45476,163,2017
593084,162,2017
653733,162,2017
307896,162,2017
13281,162,2017
663256,162,2017
704752,161,2017
651374,161,2017
96572,161,2017
183579,161,2017
482903,161,2017
524956,161,2017
342798,161,2017
578474,160,2017
250,160,2017
509998,159,2017
535483,159,2017
347585,159,2017
382378,159,2017
651499,159,2017
174225,159,2017
92045,159,2017
318871,158,2017
284992,157,2017
43471,157,2017
420540,157,2017
116250,156,2017
153271,156,2017
601037,156,2017
396233,155,2017
284984,155,2017
199262,155,2017
551256,155,2017
589983,155,2017
528278,155,2017
420396,154,2017
454528,154,2017
450661,154,2017
42610,153,2017
259795,153,2017
33829,152,2017
521739,152,2017
278145,152,2017
122363,151,2017
414940,151,2017
623700,151,2017
257119,151,2017
26797,150,2017
103592,150,2017
462965,150,2017
528130,150,2017
88471,150,2017
663905,150,2017
311,149,2017
269370,149,2017
335756,149,2017
144632,148,2017
75842,148,2017
17107,148,2017
565629,148,2017
582252,148,2017
444194,148,2017
498452,147,2017
207558,147,2017
194117,147,2017
262081,147,2017
445170,147,2017
217365,146,2017
700050,146,2017
456328,146,2017
423649,146,2017
580326,146,2017
326204,146,2017
532114,145,2017
618541,145,2017
486938,145,2017
580074,145,2017
58773,144,2017
13142,144,2017
96310,144,2017
147405,144,2017
273586,144,2017
455668,143,2017
28832,143,2017
26590,143,2017
109574,142,2017
704609,142,2017
62736,142,2017
95323,142,2017
626369,141,2017
317362,141,2017
231320,141,2017
193232,141,2017
679436,141,2017
697100,141,2017
286273,141,2017
183949,141,2017
67655,140,2017
78180,140,2017
554751,140,2017
430106,140,2017
295959,140,2017
696317,139,2017
574944,139,2017
341760,139,2017
77951,139,2017
226156,139,2017
395117,139,2017
707573,136,2017
579592,136,2017
61432,135,2017
346379,135,2017
671154,135,2017
112153,135,2017
233166,135,2017
573179,135,2017
592826,135,2017
37969,135,2017
493804,134,2017
456665,134,2017
542127,134,2017
505710,133,2017
588063,133,2017
671830,133,2017
411756,133,2017
113664,133,2017
15341,132,2017
374617,132,2017
492364,132,2017
182201,132,2017
489908,132,2017
360197,132,2017
53849,132,2017
169945,131,2017
594592,131,2017
340817,131,2017
626654,130,2017
76888,130,2017
695032,130,2017
578760,130,2017
370470,129,2017
156278,129,2017
333408,129,2017
261084,129,2017
635759,128,2017
202185,128,2017
570100,128,2017
173943,128,2017
442014,128,2017
123597,128,2017
106871,128,2017
551030,128,2017
124485,128,2017
233641,127,2017
475956,127,2017
164508,127,2017
659496,126,2017
701801,126,2017
642526,126,2017
273837,126,2017
636116,126,2017
130110,126,2017
516906,126,2017
703403,126,2017
135950,125,2017
87434,125,2017
38261,125,2017
275414,125,2017
51612,125,2017
231659,125,2017
621690,125,2017
409058,125,2017
221986,124,2017
243178,124,2017
41328,124,2017
170317,124,2017
551757,123,2017
310151,123,2017
633203,123,2017
158833,123,2017
522825,123,2017
424531,123,2017
97094,122,2017
675874,122,2017
620754,122,2017
116847,122,2017
381241,122,2017
117470,122,2017
617900,121,2017
455945,121,2017
648635,121,2017
6716,121,2017
444706,121,2017
419993,121,2017
151183,121,2017
534093,121,2017
669617,121,2017
246947,121,2017
158554,121,2017
321933,120,2017
48725,120,2017
32906,120,2017
355939,120,2017
508608,120,2017
52192,120,2017
454218,120,2017
91246,119,2017
551411,119,2017
475584,119,2017
705515,119,2017
188215,119,2017
44570,119,2017
286543,119,2017
521073,119,2017
689725,119,2017
413189,119,2017
65053,119,2017
258126,119,2017
173686,119,2017
379112,118,2017
664036,118,2017
501764,118,2017
534989,118,2017
567991,118,2017
356306,117,2017
276418,117,2017
175247,117,2017
299367,117,2017
124663,117,2017
511508,117,2017
692878,117,2017
371829,116,2017
145723,116,2017
105140,116,2017
113958,116,2017
525152,116,2017
32120,116,2017
178044,116,2017
115808,116,2017
1236,115,2017
22643,115,2017
515964,115,2017
445984,115,2017
576250,115,2017
590379,115,2017
358186,115,2017
238794,115,2017
608386,115,2017
553437,115,2017
686809,115,2017
546794,115,2017
108458,115,2017
53369,115,2017
562482,114,2017
113618,114,2017
697364,114,2017
29793,114,2017
55791,114,2017
95059,114,2017
678294,114,2017
463948,114,2017
332646,114,2017
512750,114,2017
119974,114,2017
613616,114,2017
544584,114,2017
316600,114,2017
419730,114,2017
131310,114,2017
369649,114,2017
44603,114,2017
81213,113,2017
77781,113,2017
586556,113,2017
465739,113,2017
407082,113,2017
65942,113,2017
482716,113,2017
413314,113,2017
395438,113,2017
343214,112,2017
281936,112,2017
225297,112,2017
46227,112,2017
134523,112,2017
636450,112,2017
668763,112,2017
374156,112,2017
235900,111,2017
565326,111,2017
121837,111,2017
260220,111,2017
144250,111,2017
214584,111,2017
120291,111,2017
268280,110,2017
232305,110,2017
455141,110,2017
278995,110,2017
211437,110,2017
48948,110,2017
438929,110,2017
447666,110,2017
170488,110,2017
279532,109,2017
200877,109,2017
357510,109,2017
431902,109,2017
635537,109,2017
653618,109,2017
209135,109,2017
202564,109,2017
375769,109,2017
132247,109,2017
157601,108,2017
318762,108,2017
571016,108,2017
447803,108,2017
208186,108,2017
311834,108,2017
327342,108,2017
118219,108,2017
562575,108,2017
92547,108,2017
707621,108,2017
80103,108,2017
542441,107,2017
395389,107,2017
347303,107,2017
688951,107,2017
109190,107,2017
566257,107,2017
387621,107,2017
11914,107,2017
196664,107,2017
273170,107,2017
582372,107,2017
44782,107,2017
112399,106,2017
9033,106,2017
318920,106,2017
214965,106,2017
538860,106,2017
595181,106,2017
108003,106,2017
567766,106,2017
530279,106,2017
372171,106,2017
254865,106,2017
393107,105,2017
344327,105,2017
675797,105,2017
224568,105,2017
622923,105,2017
132689,105,2017
8749,105,2017
660013,105,2017
632748,105,2017
422915,105,2017
691847,104,2017
403481,104,2017
489337,104,2017
502078,104,2017
539118,104,2017
231078,104,2017
701323,104,2017
600074,104,2017
21125,104,2017
20383,104,2017
346897,104,2017
592386,104,2017
200687,104,2017
176292,103,2017
158153,103,2017
99287,103,2017
135925,103,2017
392638,103,2017
540082,103,2017
75425,103,2017
453055,103,2017
18960,103,2017
304758,103,2017
243099,103,2017
61159,102,2017
254236,102,2017
643498,102,2017
97649,102,2017
603835,102,2017
62694,102,2017
234462,102,2017
542045,102,2017
368044,102,2017
322776,102,2017
383011,101,2017
548735,101,2017
35703,101,2017
220139,101,2017
24016,101,2017
591699,101,2017
51373,101,2017
663564,101,2017
173681,101,2017
25012,101,2017
549547,101,2017
673707,101,2017
165281,101,2017
337267,101,2017
368429,100,2017
114387,100,2017
346967,100,2017
106017,100,2017
347950,100,2017
46911,100,2017
63281,100,2017
153807,100,2017
473560,100,2017
609835,99,2017
647810,99,2017
547940,99,2017
198610,99,2017
572996,99,2017
529965,99,2017
279590,99,2017
561788,99,2017
384899,99,2017
346913,99,2017
126656,98,2017
398805,98,2017
361475,98,2017
417368,98,2017
235522,98,2017
376821,98,2017
676160,98,2017
30712,98,2017
187204,98,2017
440848,98,2017
548304,98,2017
343416,97,2017
453652,97,2017
336475,97,2017
26254,97,2017
176435,97,2017
535399,97,2017
221851,97,2017
368753,97,2017
585216,97,2017
11777,97,2017
266934,97,2017
423915,97,2017
692481,97,2017
188196,96,2017
319861,96,2017
406745,96,2017
563111,96,2017
494024,96,2017
543094,96,2017
138031,96,2017
376358,96,2017
367459,96,2017
454522,96,2017
321564,96,2017
175418,96,2017
670510,96,2017
104450,96,2017
651332,96,2017
381645,96,2017
625933,95,2017
291668,95,2017
429530,95,2017
512098,95,2017
67577,95,2017
448909,95,2017
472124,95,2017
127089,95,2017
193458,95,2017
681490,95,2017
356571,95,2017
581784,95,2017
583510,95,2017
364111,95,2017
454075,94,2017
657580,94,2017
468494,94,2017
332377,94,2017
196849,94,2017
199134,94,2017
567383,94,2017
23359,94,2017
679405,94,2017
41596,94,2017
501713,94,2017
707564,94,2017
116114,94,2017
74403,94,2017
699417,93,2017
319820,93,2017
455986,93,2017
546793,93,2017
500114,93,2017
649357,93,2017
122693,93,2017
251940,93,2017
130275,93,2017
219025,93,2017
249594,93,2017
501822,93,2017
160214,93,2017
617614,93,2017
107220,93,2017
565826,93,2017
682446,93,2017
610891,93,2017
668659,92,2017
629217,92,2017
468023,92,2017
340253,92,2017
405604,92,2017
37965,92,2017
625200,92,2017
495557,92,2017
470129,92,2017
109926,92,2017
177284,92,2017
469799,92,2017
284814,92,2017
284554,92,2017
117969,91,2017
