song_id,count,year
671194,367,2015
473514,325,2015
672550,307,2015
366786,303,2015
339802,281,2015
459256,280,2015
625875,274,2015
339124,271,2015
133143,271,2015
236393,269,2015
11657,268,2015
663256,267,2015
668042,265,2015
407828,256,2015
140867,255,2015
26083,250,2015
610933,249,2015
169984,248,2015
343974,243,2015
116573,242,2015
549178,236,2015
675115,235,2015
418935,229,2015
464051,220,2015
586653,217,2015
590012,215,2015
606686,212,2015
6546,210,2015
497710,210,2015
152422,208,2015
643628,204,2015
76888,198,2015
11924,195,2015
348200,194,2015
302646,191,2015
237407,190,2015
177460,187,2015
599789,187,2015
61230,184,2015
556823,184,2015
542594,183,2015
298103,181,2015
697364,179,2015
695494,175,2015
245317,174,2015
449244,172,2015
1867,169,2015
355939,168,2015
477905,168,2015
210647,168,2015
33829,167,2015
13142,166,2015
554751,166,2015
107853,164,2015
13198,164,2015
701557,164,2015
349903,164,2015
696494,163,2015
654757,162,2015
75974,159,2015
253755,158,2015
13281,158,2015
284984,158,2015
566682,157,2015
420396,156,2015
497066,156,2015
45967,155,2015
62426,155,2015
169945,153,2015
698356,151,2015
528278,150,2015
595181,150,2015
368069,150,2015
650494,150,2015
41328,149,2015
176292,149,2015
704752,148,2015
358579,148,2015
555338,148,2015
424813,148,2015
132994,147,2015
90557,147,2015
295250,147,2015
151183,146,2015
101888,146,2015
95059,146,2015
10380,145,2015
578760,145,2015
164508,145,2015
686809,145,2015
135925,144,2015
580074,143,2015
213435,142,2015
695247,142,2015
532114,142,2015
549392,141,2015
117595,141,2015
118827,140,2015
671830,140,2015
368753,140,2015
243850,139,2015
77951,139,2015
165281,139,2015
194117,138,2015
232874,137,2015
482684,136,2015
374617,136,2015
454218,136,2015
493804,135,2015
173798,135,2015
347950,134,2015
502706,134,2015
284814,134,2015
646941,134,2015
153271,134,2015
176837,134,2015
472722,133,2015
290571,133,2015
103189,133,2015
158885,132,2015
197605,132,2015
443914,132,2015
51612,132,2015
543371,131,2015
246984,131,2015
590379,131,2015
273170,130,2015
579592,130,2015
95485,130,2015
576478,130,2015
298962,130,2015
586464,129,2015
679405,129,2015
440160,128,2015
67655,128,2015
455668,127,2015
260220,127,2015
202185,127,2015
589983,127,2015
699874,127,2015
663905,127,2015
254865,126,2015
166761,126,2015
207558,126,2015
395389,126,2015
645489,126,2015
542554,126,2015
68488,125,2015
447548,125,2015
454528,125,2015
690528,125,2015
141248,125,2015
202564,124,2015
573179,124,2015
413837,124,2015
78180,124,2015
130199,124,2015
32120,124,2015
688951,123,2015
629217,123,2015
199390,122,2015
660013,122,2015
521739,122,2015
221986,122,2015
495557,121,2015
310151,121,2015
476458,121,2015
515964,121,2015
44603,120,2015
277034,120,2015
538595,119,2015
566257,119,2015
309781,119,2015
247794,119,2015
173943,119,2015
651499,118,2015
542441,118,2015
522825,118,2015
616037,118,2015
318871,118,2015
567650,118,2015
502078,117,2015
382004,117,2015
383011,116,2015
221082,116,2015
592826,115,2015
65053,115,2015
705515,115,2015
258126,114,2015
29793,114,2015
346967,114,2015
28832,114,2015
580326,114,2015
542127,113,2015
275414,112,2015
394700,112,2015
156278,112,2015
132247,112,2015
562575,111,2015
35703,111,2015
108458,111,2015
450661,110,2015
40782,110,2015
445170,110,2015
53061,110,2015
486938,109,2015
493241,109,2015
328558,109,2015
224568,109,2015
46911,109,2015
52192,108,2015
232305,108,2015
643070,108,2015
266934,108,2015
346913,108,2015
413314,108,2015
585216,108,2015
547449,108,2015
511509,108,2015
628491,107,2015
209135,107,2015
333408,107,2015
588471,107,2015
701801,107,2015
455986,107,2015
506782,106,2015
635537,106,2015
32237,106,2015
23359,106,2015
205757,106,2015
482512,106,2015
688721,105,2015
116250,105,2015
132117,105,2015
234462,105,2015
291668,105,2015
661952,104,2015
7766,104,2015
447666,104,2015
660937,104,2015
89620,104,2015
548303,103,2015
482846,103,2015
170488,103,2015
505710,103,2015
243066,103,2015
360197,103,2015
548741,102,2015
183949,102,2015
765,102,2015
539234,102,2015
88503,102,2015
144632,102,2015
59003,102,2015
21125,102,2015
649290,101,2015
524891,101,2015
311834,101,2015
356306,100,2015
564336,100,2015
347303,100,2015
486085,100,2015
407082,100,2015
233641,100,2015
255937,100,2015
470129,100,2015
144856,100,2015
37691,100,2015
124485,100,2015
451946,100,2015
109574,99,2015
445984,99,2015
563111,99,2015
75842,99,2015
285721,99,2015
598880,99,2015
317362,99,2015
416859,99,2015
388177,99,2015
275749,98,2015
699557,98,2015
518484,98,2015
160046,98,2015
9033,98,2015
484234,98,2015
250,98,2015
117470,98,2015
635759,97,2015
563956,97,2015
53369,97,2015
451489,97,2015
22845,97,2015
309245,97,2015
169999,97,2015
333097,97,2015
118049,97,2015
381645,97,2015
456665,96,2015
495821,96,2015
118219,96,2015
537045,96,2015
140638,96,2015
482903,96,2015
98472,96,2015
629738,96,2015
130275,96,2015
402769,95,2015
122589,95,2015
264842,95,2015
74696,95,2015
300412,95,2015
399907,95,2015
126656,95,2015
279532,95,2015
544743,95,2015
704609,94,2015
386455,94,2015
251375,94,2015
545585,94,2015
608386,94,2015
99716,94,2015
285157,94,2015
1236,94,2015
681490,93,2015
661213,93,2015
116847,93,2015
119279,93,2015
397409,93,2015
109926,93,2015
551834,93,2015
254236,92,2015
87752,92,2015
409058,92,2015
675797,92,2015
150714,92,2015
249229,92,2015
498935,92,2015
142619,92,2015
566833,91,2015
466529,91,2015
616212,91,2015
513419,91,2015
370796,91,2015
