song_id,count,year
144663,709,2019
357367,668,2019
174749,540,2019
246531,496,2019
463173,495,2019
461341,483,2019
520093,465,2019
519391,460,2019
112282,459,2019
628232,458,2019
627363,457,2019
334539,456,2019
133484,454,2019
640657,453,2019
205179,447,2019
698536,446,2019
154858,446,2019
197064,445,2019
232606,444,2019
541682,440,2019
689661,437,2019
668128,436,2019
42155,435,2019
65622,434,2019
187047,433,2019
523521,432,2019
485155,427,2019
612516,414,2019
41912,410,2019
358241,409,2019
703096,405,2019
350309,405,2019
600802,399,2019
648628,396,2019
166841,395,2019
663109,392,2019
460823,390,2019
422077,389,2019
422915,388,2019
547967,388,2019
68348,388,2019
683227,377,2019
322491,377,2019
362903,374,2019
209782,373,2019
546313,372,2019
601037,372,2019
459165,371,2019
200098,367,2019
292577,366,2019
144239,365,2019
686976,364,2019
566122,363,2019
368705,363,2019
158539,363,2019
443130,363,2019
300553,363,2019
396828,363,2019
261549,363,2019
381874,363,2019
381653,363,2019
405485,363,2019
343146,363,2019
427724,362,2019
349492,360,2019
209993,357,2019
442014,354,2019
209135,352,2019
680366,346,2019
448116,345,2019
311995,339,2019
346058,333,2019
381056,330,2019
361510,328,2019
351342,326,2019
498587,322,2019
105140,319,2019
108004,319,2019
451860,315,2019
468613,315,2019
580659,314,2019
517472,312,2019
433145,310,2019
478754,310,2019
616038,308,2019
116573,308,2019
675593,306,2019
301392,305,2019
157055,301,2019
224921,300,2019
553171,298,2019
487911,296,2019
27469,295,2019
346619,294,2019
300087,294,2019
446812,294,2019
37748,292,2019
119603,291,2019
582252,288,2019
261659,285,2019
449244,284,2019
344931,283,2019
199262,281,2019
653569,280,2019
581799,279,2019
126171,277,2019
704707,277,2019
215411,276,2019
654757,275,2019
648635,274,2019
552707,274,2019
371218,274,2019
456740,274,2019
565388,274,2019
197171,272,2019
254778,271,2019
341513,270,2019
93143,269,2019
389296,265,2019
170279,263,2019
140920,262,2019
549178,260,2019
377243,260,2019
366786,259,2019
169984,258,2019
222920,256,2019
11093,255,2019
493762,255,2019
353753,253,2019
474483,253,2019
70549,252,2019
149025,251,2019
565118,251,2019
191915,250,2019
32385,250,2019
423594,248,2019
305385,247,2019
